dex_id,version_id,dex_entry
144,12,A legendary bird Pokémon. It can create blizzards by freezing moisture in the air.
144,15,"The magnificent, seemingly translucent wings of this legendary bird Pokémon are said to be made of ice."
144,16,"One of the legendary bird Pokémon, it chills moisture in the atmosphere to create snow while flying."
144,24,A legendary bird Pokémon that is said to appear to doomed people who are lost in icy mountains.
144,25,"Articuno is a legendary bird Pokémon that can control ice. The flapping of its wings chills the air. As a result, it is said that when this Pokémon flies, snow will fall."
144,31,A legendary bird Pokémon. It freezes water that is contained in winter air and makes it snow.
144,33,"It’s said that this Pokémon’s beautiful blue wings are made of ice. Articuno flies over snowy mountains, its long tail fluttering along behind it."
144,34,This Pokémon can control ice at will. Articuno is said to live in snowy mountains riddled with permafrost.
145,1,A legendary bird POKéMON that is said to appearfrom clouds while dropping enormous lightning bolts.
145,3,This legendary bird POKéMON is said to appearwhen the sky turns dark and lightning showers down.
145,4,This legendary bird POKéMON causes savagethunderstorms by flapping its glit­ tering wings.
145,5,This legendary bird POKéMON is said to appearonly when a thun­ dercloud parts into two halves.
145,6,Legendary bird POKéMON. They say lightning causedby the flapping of its wings causes summer storms.
145,7,ZAPDOS is a legendary bird POKéMON that has the ability to control electricity. It usually lives in thunderclouds.The POKéMON gains power if it is stricken by lightning bolts.
145,9,ZAPDOS is a legendary bird POKéMON that has the ability to control electricity. It usually lives in thunderclouds. It gains power if it is stricken by lightning bolts.
145,10,"One of the legendary bird POKéMON. While it is flying, it makes crackling and snapping sounds."
145,11,A legendary bird POKéMON that is said to appear from clouds while dropping enormous lightning bolts.
145,12,A legendary Pokémon that is said to live in thunderclouds. It freely controls lightning bolts.
145,15,This legendary bird Pokémon causes savage thunderstorms by flapping its glittering wings.
145,16,This legendary bird Pokémon is said to appear only when a thundercloud parts into two halves.
145,23,A legendary bird Pokémon that is said to appear from clouds while dropping enormous lightning bolts.
145,25,Zapdos is a legendary bird Pokémon that has the ability to control electricity. It usually lives in thunderclouds. The Pokémon gains power if it is stricken by lightning bolts.
145,31,This legendary bird Pokémon is said to appear when the sky turns dark and lightning showers down.
145,33,This Pokémon has complete control over electricity. There are tales of Zapdos nesting in the dark depths of pitch-black thunderclouds.
145,34,"Zapdos is a legendary bird Pokémon. It’s said that when Zapdos rubs its feathers together, lightning will fall immediately after."
146,1,Known as the legendary bird of fire. Every flapof its wings creates a dazzling flash of flames.
146,3,"A legendary bird POKéMON. As it flaps its flamingwings, even the night sky will turn red."
146,4,This legendary POKéMON scatters embers with everyflap of its wings. It is a thrilling sight to behold.
146,5,This legendary bird POKéMON is said to bringearly spring to the wintry lands it visits.
146,6,Legendary bird POKéMON. It is said to migratefrom the south along with the spring.
146,7,"MOLTRES is a legendary bird POKéMON that has the ability to control fire. If this POKéMON is injured, it is said todip its body in the molten magma of a volcano to burn and heal itself."
146,9,"MOLTRES is a legendary bird POKéMON that can control fire. If injured, it is said to dip its body in the molten magma of a volcano to burn and heal itself."
146,10,One of the legendary bird POKéMON. Those seeing it are overwhelmed by its orange wings that seem to be on fire.
146,11,It is said to be the legendary bird POKéMON of fire. Every flap of its wings creates a dazzling flare of flames.
146,12,One of the legendary bird Pokémon. It is said that its appearance indicates the coming of spring.
146,15,This legendary Pokémon scatters embers with every flap of its wings. It is a thrilling sight to behold.
146,16,This legendary bird Pokémon is said to bring early spring to the wintry lands it visits.
146,23,It is said to be the legendary bird Pokémon of fire. Every flap of its wings creates a dazzling flare of flames.
146,25,"Moltres is a legendary bird Pokémon that has the ability to control fire. If this Pokémon is injured, it is said to dip its body in the molten magma of a volcano to burn and heal itself."
146,31,"A legendary bird Pokémon. As it flaps its flaming wings, even the night sky will turn red."
146,33,"It’s one of the legendary bird Pokémon. When Moltres flaps its flaming wings, they glimmer with a dazzling red glow."
146,34,"There are stories of this Pokémon using its radiant, flame-cloaked wings to light up paths for those lost in the mountains."
147,1,Long considered a mythical POKéMON until recentlywhen a small colony was found living underwater.
147,3,The existence of this mythical POKéMON was onlyrecently confirmed by a fisherman who caught one.
147,4,It is born large to start with. It repeatedly shedsits skin as it steadily grows longer.
147,5,This POKéMON is full of life ener­ gy. It continuallysheds its skin and grows steadily larger.
147,6,"It sheds many lay­ ers of skin as it grows larger. Dur­ing this process, it is protected by a rapid waterfall."
147,7,DRATINI continually molts and sloughs off its old skin. It does so because the life energywithin its body steadily builds to reach uncontrollable levels.
147,9,A DRATINI continually molts and sloughs off its old skin. It does so because the life energy within its body steadily builds to reach uncontrollable levels.
147,10,Even the young can exceed 6.5 feet in length. It grows larger by repeatedly shedding skin.
147,11,"Long considered a mythical POKéMON until recently, when a small colony was found living underwater."
147,12,It is called the “Mirage Pokémon” because so few have seen it. Its shed skin has been found.
147,15,It is born large to start with. It repeatedly sheds its skin as it steadily grows longer.
